Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
408,9.425878524780273,0,18,15907,17,5,13194,1921,
409,8.684873580932617,0,16,15721,15,5,13096,1921,
410,7.162809371948242,0,16,15725,15,5,13100,1921,
411,7.80797004699707,0,16,15733,15,5,13108,1921,
412,8.117914199829102,0,16,15733,15,5,13108,1921,
413,9.551048278808594,0,18,15914,17,5,13201,1921,
414,6.649017333984375,0,18,15913,17,5,13200,1921,
415,7.550954818725586,0,16,15724,15,5,13099,1921,
416,8.523941040039062,0,16,15728,15,5,13103,1921,
417,6.492853164672852,0,16,15725,15,5,13100,1921,
418,7.92694091796875,0,16,15731,15,5,13106,1921,
419,9.505987167358398,0,16,15724,15,5,13099,1921,
420,7.61103630065918,0,16,15733,15,5,13108,1921,
421,6.7539215087890625,0,18,15915,17,5,13202,1921,
422,7.980108261108398,0,16,15725,15,5,13100,1921,
423,7.003068923950195,0,16,15726,15,5,13101,1921,
424,8.297920227050781,0,18,15906,17,5,13193,1921,
425,7.627010345458984,0,16,15723,15,5,13098,1921,
426,7.630109786987305,0,16,15728,15,5,13103,1921,
427,10.153055191040039,0,18,15911,17,5,13198,1921,
428,6.56580924987793,0,18,15960,17,5,13247,1921,
429,7.182836532592773,0,16,15728,15,5,13103,1921,
430,8.670806884765625,0,16,15724,15,5,13099,1921,
431,8.652210235595703,0,16,15731,15,5,13106,1921,
432,7.765054702758789,0,16,15727,15,5,13102,1921,
433,7.31205940246582,0,16,15722,15,5,13097,1921,
434,8.524894714355469,0,16,15723,15,5,13098,1921,
435,8.09788703918457,0,16,15731,15,5,13106,1921,
436,7.646083831787109,0,16,15724,15,5,13099,1921,
437,7.609128952026367,0,16,15733,15,5,13108,1921,
438,8.254051208496094,0,16,15723,15,5,13098,1921,
439,7.499217987060547,0,16,15723,15,5,13098,1921,
440,8.687019348144531,0,16,15721,15,5,13096,1921,
441,7.496118545532227,0,16,15726,15,5,13100,1922,
442,8.800029754638672,0,16,15721,15,5,13096,1921,
443,7.375955581665039,0,16,15726,15,5,13101,1921,
444,6.204843521118164,0,18,15910,17,5,13197,1921,
445,7.088184356689453,0,16,15724,15,5,13099,1921,
446,8.908987045288086,0,16,15723,15,5,13098,1921,
447,8.426189422607422,0,16,15732,15,5,13107,1921,
448,7.088899612426758,0,16,15730,15,5,13105,1921,
449,9.454965591430664,0,16,15726,15,5,13101,1921,
450,7.3909759521484375,0,16,15733,15,5,13108,1921,
451,9.745121002197266,0,16,15723,15,5,13098,1921,
452,8.195161819458008,0,16,15731,15,5,13106,1921,
453,7.333993911743164,0,16,15726,15,5,13101,1921,
454,7.361888885498047,0,16,15728,15,5,13103,1921,
455,8.404016494750977,0,16,15729,15,5,13104,1921,
456,8.19087028503418,0,16,15722,15,5,13097,1921,
457,7.5130462646484375,0,16,15732,15,5,13107,1921,
458,6.7958831787109375,0,16,15731,15,5,13106,1921,
459,8.398056030273438,0,16,15732,15,5,13107,1921,
460,7.155895233154297,0,16,15730,15,5,13105,1921,
461,8.520126342773438,0,18,15912,17,5,13199,1921,
462,7.483959197998047,0,16,15721,15,5,13096,1921,
463,8.881092071533203,0,16,15725,15,5,13100,1921,
464,7.805109024047852,0,16,15730,15,5,13105,1921,
465,8.107900619506836,0,16,15732,15,5,13107,1921,
466,7.512092590332031,0,16,15726,15,5,13101,1921,
467,7.853984832763672,0,16,15728,15,5,13103,1921,
468,8.283853530883789,0,16,15723,15,5,13098,1921,
469,8.913040161132812,0,16,15722,15,5,13097,1921,
470,7.34400749206543,0,16,15721,15,5,13096,1921,
471,7.6808929443359375,0,16,15731,15,5,13106,1921,
472,6.910085678100586,0,16,15731,15,5,13106,1921,
473,7.327079772949219,0,16,15727,15,5,13102,1921,
474,8.391141891479492,0,16,15728,15,5,13103,1921,
475,6.438016891479492,0,16,15724,15,5,13099,1921,
476,6.71696662902832,0,16,15732,15,5,13107,1921,
477,7.617950439453125,0,16,15723,15,5,13098,1921,
478,7.066965103149414,0,16,15726,15,5,13101,1921,
479,7.464170455932617,0,16,15724,15,5,13099,1921,
480,6.665945053100586,0,16,15721,15,5,13096,1921,
481,7.911920547485352,0,18,15915,17,5,13202,1921,
